title,link,description,content
"Turk­ish neu­tral­i­ty: How Er­do­gan man­ages ties with Rus­sia, Ukraine amid war",https://www.aljazeera.com/news/2023/9/28/turkish-neutrality-how-erdogan-manages-ties-with-russia-ukraine-amid-war,"‘The West is re­li­able, Rus­sia is equal­ly re­li­able,’ the Turk­ish pres­i­dent re­cent­ly said, re­flect­ing his bal­anc­ing act.","Kyiv, Ukraine– In Recep Tayyip Erdogan’s opinion, Russia and the West are “equally” reliable and trustworthy. That is what the Turkish president said on September 18 commenting on the collective West’s dependability and on his frustration with Turkey’s long-stalled attempts to join the European Union. “To the extent the West is reliable, Russia is equally reliable,” he told the PBS, a US broadcaster. “For the last 50 years, we have been waiting at the doorstep of the EU, and, at this moment in time, I trust Russia just as much as I trust the West.” After his September 4 visit to Russia to meet President Vladimir Putin, Erdogan also believes the Kremlin’s master wants a prompt end to his faltering quagmire in Ukraine. “Mr Putin is on the side of ending this war as soon as possible. That’s what he said. And I believe his remarks,” Erdogan said. Erdogan may appear to sound naive, but he is directing a careful balancing act between the warring sides, the West, China and his own domestic audience. His equidistant position reaped enormous economic and political benefits both for him and his nation hobbled by a five years-long recession and traumatised by the February 6 earthquake that killed tens of thousands. “Erdogan’s geopolitics is based on balancing on three points of geopolitical confrontation – the West, Russia, China,” Kyiv-based analyst Aleksey Kushch told Al Jazeera. “From every direction, Erdogan gets maximal profit – markets, technologies and the economic modernisation from the West, cheap raw materials, fuel and a natural gas hub from Russia, transit [of goods] and investments from China,” he said. To some Ukrainians, this balance may look cynical. “He’s like a market trader – he smiles and asks about your family, but all he wants is your money and your recommendation to another buyer,” Valentin Aleksashenko, a Kyiv-based IT analyst who regularly holidays in Turkey, told Al Jazeera. But Erdogan’s stance does help Kyiv’s war effort. He calls Ukrainian President Volodymyr Zelenskyy a “dear friend”, recently gave him a red-carpet reception in Istanbul, and has helped negotiate the release of war prisoners and the extension of the “grain deal” to ship Ukrainian wheat via the Black Sea. The Bayraktar attack drones produced by the company that belongs to Erdogan’s son-in-law proved to be so lethally effective against Russian troops that Ukrainians name radio stations, cell phone plans, and business lunch menus after them. Erdogan’s reluctance to take sides works for him at home – especially since his voters realise how reluctant most EU member states are to let their nation in, and how Western “double standards” on migration spur anti-Western sentiments among them, said Seda Demiralp of Istanbul’s Isik University. “His voters are convinced that an independent position benefits Turkish interests most. Turkish voters do appreciate closer ties with the West while at the same time realising Turkey is never treated as an equal partner by the West,” she told Al Jazeera. “From Erdogan’s point of view, it’s perfectly rational to pursue policies that are not seen as exclusively supporting one party. He can neither alienate the West nor Russia,” Gonul Tol, a Turkish-born analyst with the Middle East Institute, a think tank in Washington, DC, told Al Jazeera. On the other hand, Brussels, Washington and Moscow have no choice but to approach Erdogan time and again.“From Western and Russian points of view, no matter how frustrated they get with Erdogan, they, too, think they must cooperate with Turkey,” Tol said. And then there is a personal connection between Erdogan and Putin, whose political trajectories are somewhat similar. Both were born in the 1950s and have been in power for more than two decades pursuing what critics call increasingly authoritarian and nationalist policies, though Erdogan and his supporters deny this. Both are nostalgic about their nations’ imperial heyday – and strive to revive it despite all odds. And both try to find common ground. “Time has shown that both leaders follow their nations’ interests, but can agree and compromise at the same time,” said Emil Mustafayev, an analyst based in Baku, the capital of Azerbaijan, Turkey’s key ally in the former Soviet Union. “And despite their myriad disagreements, it makes their relationship somewhat unique in today’s world,” he told Al Jazeera. Both are rewriting the centuries-old history of very uneasy ties. Russian czars and Ottoman sultans were at war a dozen times, and Czar Nicolas I famously called Turkey “Europe’s sick man” before the Crimean war that pitted Turkey and Western powers against Russia in the 1850s. A century and a half later, Moscow looks like “Europe’s sick man” as its annexation of Crimea and the war in Ukraine prompted tensions between roughly the same players. In 2015, during Russia’s campaign to rescue Syrian President Bashar al-Assad’s crumbling regime, Turkish air force downed a Russian fighter jet that Ankara claimed violated its air space. The incident provoked tensions as Moscow imposed sanctions, banned charter flights to Turkey and ordered holiday companies to “evacuate” tens of thousands of tourists. Gazprom, Russia’s natural gas exporter, suspended the construction of a 1,100-kilometers-long (683-mile) pipeline to Turkey. But tensions soon ended, Russian gas was pumped to Turkey and farther to Eastern Europe, and Moscow even allowed Ankara to defer a $600m gas bill. After the disruption of Nord Stream, a Russian natural gas pipeline to Germany, the Kremlin decided to create a “gas hub” in Turkey. But the plan stalled because of something that could be emblematic of ties between Erdogan and Putin – the sides cannot agree on who is going to have more control over the hub, Reuters reported in mid-September."
Po­lice search foot­ball ref­er­ee head­quar­ters in Barcelona graft probe,https://www.aljazeera.com/sports/2023/9/28/police-search-football-referee-headquarters-in-barcelona-graft-probe,Bar­ca face in­ves­ti­ga­tion for sus­pect­ed ‘ac­tive bribery’ as part of a probe into sus­pect­ed ref­er­ee­ing cor­rup­tion.,"Police in Spain have searched the headquarters of the country’s football referee committee as part of a probe intopayments made by Barcelonafootball club to a firm owned by a former official of the body. Prosecutors suspect the club paid millions of dollars to the company of Jose Maria Enriquez Negreira, the former vice president of Spanish football’s refereeing committee, between 2001 and 2018, to try to influence referee decisions. The Barcelona court investigating the case on Thursday ordered the search of the headquarters “as part of the investigation into the suspect payments made by the Catalan club” to Negreira, the regional court oversight body said in a statement. The Guardia Civil police force, which was searching the committee’s base located in the headquarters of Spain’s football federation in Las Rozas on the outskirts of Madrid, did not expect to make any arrests as part of the operation, a spokesman said. In March, Spanish prosecutors charged Barcelona as well as two of the club’s former presidents, Josep Maria Bartomeu and Sandro Rosell, and Negreira and his son, Javier Enriquez Negreira, with corruption over the affair. The club was accused of corruption in sports, fraudulent management and the falsification of mercantile documentation.  Prosecutors said between 2001 and 2018, Barcelona paid $7.7m to Negreira, a former referee who was a part of the federation’s refereeing committee from 1994 to 2018. The investigation began after Spain’s tax authorities identified irregularities in tax payments made between 2016 and 2018 by the company Dasnil 95, which is owned by Negreira. Dasnil 95 reportedly received payments from Barcelona between those years. Barcelona have denied any wrongdoing or conflict of interest, saying it paid for technical reports on referees but never tried to influence their decisions in games. Barcelona’s archrivals Real Madrid had joined the prosecution in the lawsuit as a damaged party."
Cheer­ing In­di­an crowds wel­come Pak­istan crick­et team in Hy­der­abad,https://www.aljazeera.com/sports/2023/9/28/cheering-indian-crowds-welcome-pakistan-team-before-icc-cricket-world-cup,Hun­dreds of In­di­an fans greet Pak­istani play­ers upon their ar­rival in Hy­der­abad for the ICC Crick­et World Cup.,"The Pakistan cricket team has been greeted with warm applause and loud cheers by hundreds of Indian fans upon its arrival before theICC Cricket World Cup 2023, which starts on October 5. The contingent landed at the Rajiv Gandhi International Airport in the southern Indian city of Hyderabad late on Wednesday and was given a raucous welcome by local fans who had lined up to catch a glimpse of the cricket stars from across the border. Videos posted by the Pakistan Cricket Board (PCB) on X, formerly Twitter, showed fans taking photographs with their phones and shouting the Pakistani players’ names to catch their attention as the squad walked past them inside the terminal. Bigger crowds awaited the players outside the terminal and along their route out of the airport. They let out loud cheers for Pakistan’s captain and star batter Babar Azam when he smiled and waved back while boarding the team’s bus.  The squad was scheduled to leave for the United Arab Emirates last week for a two-day team bonding session in Dubai before proceeding to India, but avisa delaymeant the departure was delayed by a few days, leaving the team’s plans in disarray. Prior to setting off for India, Azam said he expected Indian fans to support Pakistan despite decades of tense ties between the two countries. “Most of our matches are sold out, which means Indian fans are eager to see us and support us in the stadiums,” Azam told reporters in Pakistan earlier this week. “Former players who have toured India have told us to expect Indian cricket fans to cheer for us and greet us with warmth.”  The heartwarming scenes in Hyderabad belied the diplomatic tensions that have all but stopped cross-border tourism and bilateral series due to stern restrictions on the movements of their citizens across the heavily militarised border. Both countries have beenbitter rivalssince their independence from British rule in 1947. They have fought three wars since and oftenexchange political barbsat international forums. Despite the strained relations between both governments, athletes from both nations have maintained friendly terms and are often seen sharing laughs before or after matches. Star Indian batter Virat Kohli is afirm favouritein Pakistan, where fans have been spotted wearing Pakistan cricket team’s replica shirts with Kohli’s name emblazoned on the back. Ahead of the India-Pakistan clash at the recently concluded Asia Cup, Kohli was seen animatedly chatting with Pakistan players and later went on to share jokes with them during rain delays. India’s javelin Olympic and world champion Neeraj Chopra and Pakistan’s Arshad Nadeemwrapped arms aroundeach other after their podium finish at the World Athletics Championship in Romania last month. Pakistan are set to play their first pretournament warm-up match against New Zealand in Hyderabad on Friday. They begin their World Cup campaign against the Netherlands at the same venue a week later on October 7. "
"Ac­tivists from Kenya, Cam­bo­dia are among ‘Al­ter­na­tive No­bel’ prize win­ners",https://www.aljazeera.com/news/2023/9/28/4-environmental-human-rights-activists-awarded-alternative-nobel-prizes,SOS Mediter­ra­nee refugee res­cue group as well as en­vi­ron­ment and hu­man rights de­fend­ers win the Right Liveli­hood Award.,"Sweden’s Right Livelihood Award, known as the “Alternative Nobel”, has been awarded to environment activists from Kenya and Cambodia, a human right defender from Ghana and a humanitarian group that rescues refugees in the Mediterranean Sea. The 2023 laureates “stand up to save lives, preserve nature and safeguard the dignity and livelihoods of communities around the world”, the awards foundation said on Thursday, adding that they “fight for people’s right to health, safety, a clean environment and democracy”. This year’s prizes went to Phyllis Omido from Kenya and the groups Mother Nature Cambodia and SOS Mediterranee. They will share a cash prize, but for security reasons, its size cannot be disclosed, the awards foundation said. The 2023 honorary award was given to Eunice Brookman-Amissah from Ghana. “They care for their land and each human life connected to it: be it Indigenous communities or people risking their lives to get to safety,” Ole von Uexkull, the head of the Stockholm-based Right Livelihood Foundation, said in a statement. The Cambodian advocacy group was cited for its “fearless and engaging activism to preserve Cambodia’s natural environment in the context of a highly restricted democratic space” while the non-profit charity that operates in international waters north of Libya was credited with carrying out “life-saving humanitarian search and rescue operations in the Mediterranean Sea”. Kenyan grassroots environmental activist Omido received the award “for her groundbreaking struggle to secure land and environmental rights for local communities while advancing the field of environmental law”, it said. The foundation said Brookman-Amissah was honoured “for pioneering discussions on women’s reproductive rights in Africa, paving the way for liberalised abortion laws and improved safe abortion access”. This year, there were 170 nominees from 68 countries, the foundation said. It said the laureates will be recognised at an awards presentation in Stockholm on November 29. Created in 1980, the annual Right Livelihood Award honours efforts that the prize founder, Swedish-German philanthropist Jakob von Uexkull, felt were being ignored by the Nobel Prizes. To date, 190 laureates from 74 countries have received the award. Ole von Uexkull is a nephew of the prize founder. Previous winners include Ukrainian human rights defender Oleksandra Matviichuk, Congolese surgeon Denis Mukwege and Swedish climate activist Greta Thunberg. Matviichuk and Mukwege received the Nobel Peace Prize in 2022 and 2018, respectively."
Pho­tos: Sec­ond day of fu­ner­als for Iraqi wed­ding fire vic­tims,https://www.aljazeera.com/gallery/2023/9/28/second-day-of-funerals-as-iraqi-families-bid-wedding-fire-victims-farewell,"A large fu­ner­al pro­ces­sion comes to­geth­er in Ham­daniya, mourn­ing those lost in a fa­tal wed­ding fire.",
Chat­G­PT can now browse the in­ter­net for up­dat­ed in­for­ma­tion,https://www.aljazeera.com/news/2023/9/28/chatgpt-can-now-browse-the-internet-for-updated-information,Ope­nAI has rein­tro­duced the brows­ing fea­ture to Chat­G­PT af­ter tem­porar­i­ly dis­abling it in July.,"ChatGPT can now browse the internet to provide users with current information, its parent company OpenAI has announced. The chatbot was previously trained to use data up to September 2021 and was unable to provide real-time information. On Wednesday, Microsoft-backed OpenAI announced on X, formerly Twitter, that the new update allows it to move past the September 2021 cutoff and access current information on the internet.  OpenAI said that the “Browse with Bing” option is now available to users of the paid versions of ChatGPT, adding “we’ll expand to all users soon”. OpenAI had earlier tested a feature that allowed users to access the latest information through the Bing search engine within its premium ChatGPT Plus offering. This feature was integrated inMaybut disabled two months later over fears that it could allow users to bypass paywalls. The new integration works similarly toBard, a chatbot developed and launched by Google in March this year. “What OpenAI is trying to do is get in on Google’s market share,” Alex Hanna, director of research at the Distributed AI Research Institute and former research scientist at Ethical AI at Google, told Al Jazeera. There were also privacy concerns about accessing real-time information: The bot could pick up harmful material, misinformation, and copyrighted content online and display it to users, the BBC has earlier reported. Additionally, users have to enable their chat history to allow the new browser plugin to work, which means opting to share their personal data with the model. “People are at the risk of their legal data being scraped. Research has shown that with certain kinds of prompts, certain kinds of private information has been leaked through these different systems,” said Hanna. “We don’t know what is being leaked just because of how private these companies have kept their data sources.” OpenAI said the latest feature would allow websites to control how ChatGPT can interact with them. Hanna said that ChatGPT can display hallucinations, or misinformation and inaccurate information. She added that AI tools and search engines perpetuate racial and genderbiases, as proven by research including Safiya Noble’s bookAlgorithms of Oppressionwhich shows how search engine results for queries about Black women and white women differ, exposing racism and sexism within the algorithms. Earlier this week, OpenAI introducedvoice and image featuresto the chatbot, earning mixed reactions online. While some users celebrated the updates, others were concerned about AI becoming too human-like. Some users brought up how the updates might replace smaller AI startups and software engineers while others discouraged the use of ChatGPT, raising concerns about therecent lawsuitsagainst OpenAI’s violation of copyright laws and infringement of intellectual property rights."
What you need to know about the Crick­et World Cup sta­di­ums,https://www.aljazeera.com/sports/2023/9/28/what-you-need-to-know-about-the-icc-cricket-world-cup-2023-stadiums,The ICC Crick­et World Cup 2023 match­es will be host­ed at 10 sta­di­ums across In­dia.,"Ten teams will lock horns for the biggest prize in cricket when theICC Cricket World Cupgets under way in India on October 5. The opening game of the 13th edition of the tournament will be a replay of the 2019 final, with defending champions England taking on New Zealand at the Narendra Modi Stadium in Ahmedabad. The final of the 2023 edition will be played at the same venue on November 19. The one-day international (ODI) competition will be held across 10 stadiums, from Chennai in the south to Dharamsala in the north, Kolkata in the east, to Ahmedabad in the west. The venues stand at varying locations across the country, from the beachside Chidambaram Stadium in Chennai to the Dharamshala Stadium which sits amid picturesque mountains of the Himachal Pradesh state and the Arun Jaitley Stadium in the heart of capital New Delhi. Some of these stadiums have been controversially renamed over the past few years to honour former heads of state and prominent politicians. Most recently, the stadium in Ahmedabad was renamed to honour current Indian Prime Minister Narendra Modi in 2021 in a surprise move, hours before its inauguration.  Location:New DelhiCapacity:55,000Inauguration:1883Matches:South Africa vs Sri Lanka (October 7), India vs Afghanistan (October 11), England vs Afghanistan (October 15), Australia vs Netherlands (October 25), Bangladesh vs Sri Lanka (November 6). One of the oldest cricket stadiumsin the country and located in the heart of the Indian capital, the Arun Jaitley Stadium has held World Cup matches every time India has hosted the tournament (1987, 1996 and 2011). Formerly known as the Feroz Shah Kotla Stadium, the venue was renamed after a former finance minister and parliamentarian from PM Modi’s Bharatiya Janata Party (BJP) following his death in 2019. The move was met with some criticism but local cricket administrators said it was done to credit Jaitley for uplifting cricket in the capital. The stadium has hosted several memorable matches, including Indian leg-spinner Anil Kumble’s record-breaking achievement of taking all 10 wickets in a Test innings against Pakistan in February 1999. Location:MumbaiCapacity:33,000Inauguration:1974Matches:England vs South Africa (October 21), South Africa vs Bangladesh (October 24), India vs Sri Lanka (November 2), Australia vs Afghanistan (November 7), first semi-final (November 15). The iconic scene featuring former India captain MS Dhoni coolly launching a Nuwan Kulasekara delivery into the Mumbai sky before thousands of cheering India fans to win the 2011 ICC Cricket World Cup unfolded at this stadium. The venue, located in India’s so-called “cricket capital”, is based in Churchgate – an area renowned for hosting some of Mumbai’s most prestigious and well-known architectural structures. Location:ChennaiCapacity:38,000Inauguration:1916Matches:India vs Australia (October 8), New Zealand vs Bangladesh (October 13), New Zealand vs Afghanistan (October 18), Pakistan vs Afghanistan (October 23), Pakistan vs South Africa (October 27). Located close to one of the longest urban beaches in the world – Chennai’s Marina Beach along the Bay of Bengal – the M A Chidambaram Stadium is known for being home to a sporting and knowledgeable cricket crowd every time it hosts a match. The pitch at MA Chidambaram, also known as Chepauk Stadium, is known to be a turning track which generally provides assistance to spin bowlers under humid conditions. Location:AhmedabadCapacity:132,000Inauguration:1983Matches:England vs New Zealand (October 5), India vs Pakistan (October 14), England vs Australia (November 4), South Africa vs Afghanistan (November 10), Final (November 19). The world’s largest cricket stadium will host five games, including the opener, final and the highly anticipated India versus Pakistan match. Before it was renamed after Modi, it was formerly called the Motera Stadium or the Sardar Vallabhbhai Patel Stadium – after one of India’s best known independence leaders. In 2022, it hosted the IPL final between Gujarat Titans and Rajasthan Royals, with an attendance ofmore than 101,000people, the largest of a T20 match. The stadium has hosted several political events and rallies as well, including the “Namaste Trump” event in honour of former US President Donald Trump in 2020. Location:KolkataCapacity:68,000Inauguration:1864Matches:Netherlands vs Bangladesh (October 28), Pakistan vs Bangladesh (October 31), India vs South Africa (November 5), England vs Pakistan (November 11), second semi-final (November 16). Eden Gardens is one of the oldest cricket grounds in the world and has hosted hundreds of international cricket matches, including the 1987 World Cup final. It is the second-largest cricket stadium in India. It was referred to by former Australia captain Steve Waugh as the“Lord’s of the subcontinent”– a comparison to the historic Lord’s Cricket Ground in London. Eden Gardens is located near the Bhowanipore area of Kolkata, minutes away from the Hooghly river, and close to a large urban park called Kolkata Maidan. Location:PuneCapacity:37,000Inauguration:2012Matches:India vs Bangladesh (October 19), Afghanistan vs Sri Lanka (October 30), New Zealand vs South Africa (November 1), England vs Netherlands (November 8), Australia vs Bangladesh (November 11). Situated in the Gahunje area in Pune district, this stadium is set to host a World Cup match for the first time on October 9, featuring the highly anticipated match between India and Bangladesh. The venue was designed by renowned British architect Sir Michael Hopkins, who also drew plans for the Rose Bowl cricket ground in Hampshire, United Kingdom. Location:BengaluruCapacity:40,000Inauguration:1972Matches:Australia vs Pakistan (October 20), England vs Sri Lanka (October 26), New Zealand vs Pakistan (November 4), New Zealand vs Sri Lanka (November 9), India vs Netherlands (November 12). Named after a Board of Control for Cricket in India (BCCI) chairman, M Chinnaswamy Stadium has been the site of many memorable ODI, Test and T20 games. In the 2011 World Cup, Ireland’s KJ O’Brien scored the fastest century in a World Cup match against England off just 50 balls. The venue was the first cricket stadium in India to use solar panels to generate electricity. Location:DharamsalaCapacity:23,000Inauguration:2003Matches:Bangladesh vs Afghanistan (October 7), England vs Bangladesh (October 10), South Africa vs Netherlands (October 17), India vs New Zealand (October 22), Australia vs New Zealand (October 28). TheHPCA Stadium, with its picturesque views featuring the Himalayan mountains, is located in the Kangra district of Dharamsala. Renowned for its natural beauty and stunning landscapes, Dharamsala is globally recognised as the residence of the Dalai Lama of Tibet, adding to its cultural significance. It is the smallest tournament venue and its short 64-metre boundary will be at the heart of the action. Location:HyderabadCapacity:39,200Inauguration:2005Matches:Pakistan vs Netherlands (October 6), New Zealand vs Netherlands (October 9), Pakistan vs Sri Lanka (October 10). Also referred to asHyderabad Cricket Stadium, the venue is located in the eastern suburb of Uppal, in the capital of the southern Telangana state. It is named after former Indian PM Rajiv Gandhi, and the father of opposition and Congress politician, Rahul Gandhi. Location:LucknowCapacity:50,000Inauguration:2017Matches:Australia vs South Africa (October 12), Australia vs Sri Lanka (October 16), Netherlands vs Sri Lanka (October 21), India vs England (October 29), Netherlands vs Afghanistan (November 3). Ekana is the home ground for the IPL franchise Lucknow Super Giants. It is located in the Gomti Nagar area of Lucknow. The venue is named after former Indian PM Atal Bihari Vajpayee, who was also from Modi’s BJP party."
Mid­dle East Roundup: Tragedy strikes Iraqi cou­ple’s ‘hap­pi­est day’,https://www.aljazeera.com/news/2023/9/28/middle-east-roundup-tragedy-strikes-iraqi-couples-happiest,"A mass fire in Iraq, Sau­di’s for­eign pol­i­cy moves, sur­viv­ing Libya’s floods post-ISIL–here’s the Mid­dle East this week.","A fire engulfs a wedding hall in Iraq | Saudi Arabia’s foreign policy moves | Surviving war, ISIL, and Libya’s deadly floods. Here’s the Middle East this week: A crisis erupted when fire engulfed the hall being used for an Iraqi couple’sweddingreception, killing about100 peopleand injuring another 150. Could the fire have been prevented? Perhaps, if there were anysafety protocols and standards. Flammable material used to build the event hall, toxic gas released as it burned, and a lack of emergency exits and fire extinguishers all contributed to it, according to local officials. The hall’s owner has been accused of knowing that safety standards were not met: He reportedly fled and is being sought by the authorities.  The Palestinian Authority welcomed itsfirst Saudi ambassadorthis week. The decision by Saudi Arabia to improve relations with Iran, a one-time regional pariah, has led the way for other countries todo the same. Saudi Arabia is also rumoured to be thinking aboutnormalising relations with Israel, although there’s been no confirmation from the kingdom. “Every day we get closer,” Crown Prince Mohammed bin Salman said recently.  Ahlam describes the inundation of Derna as if she’s in a trance. For the 39-year-old,living through the deadly floodhas been her biggest nightmare. “I’ve been through so much in this city. Wars, ISIL, the assassination of my husband… but this? This? No, this was like nothing before, it was like a nightmare,” she said.  He’s not the civilian leader that the Sudanese fought for back in 2019, but he’s also not the reviled head of the Rapid Support Forces, formed out of the hated Janjaweed militias and accused of war crimes in Darfur in the early 2000s. Nearly six months into Sudan’s deadly conflict, the battered country’s acting leader ispromisingbetter times. “The Sudanese people deserve to have their revolution restored,” General Abdel Fattah al-Burhan told Al Jazeera. “The military will not stand in their way.”  One coffin is intricately engraved with motifs of a grape harvest, another with dolphins swimming in the sea. Archaeologists in the Gaza Strip recentlydiscovered four tombs, superb examples of a complete Roman necropolis that is 2,000 years old. “I lost my daughter, her husband, and their 3-year-old. They were all burned. My heart is burning.”| A woman grievesoutside a morgue in Mosul, Iraq, where bodies lay outside in bags, burned when a nearby event hall caught fire during a wedding reception."
Cur­few in parts of In­dia’s Ma­nipur af­ter protests over killing of stu­dents,https://www.aljazeera.com/news/2023/9/28/curfew-in-parts-of-indias-manipur-after-protests-over-killing-of-students,"Dozens of stu­dents in­jured in vi­o­lence af­ter protests over al­leged ab­duc­tion and mur­der of two stu­dents, of­fi­cials say.","Authorities have imposed a curfew in the capital and some other places in India’s restive state of Manipur after dozens of students were injured in violence following protests against the alleged abduction and murder of two students. Ethnic violence has plunged the northeastern state bordering Myanmar into what many security experts describe as anintense civil warfought over land, jobs and political clout between its two largest local groups. “Indefinite curfew had to be implemented in Imphal and in some other districts,” L Kailun, a senior police official posted in Imphal, said on Thursday. More than 80 students were injured in Wednesday’s clashes, another police official said on condition of anonymity, adding that the situation was “extremely tense” after armed mobs vandalised an office of the governing party and hurled petrol bombs at the police parties. Mobile internet services have been suspended in the state for five days, officials said.  Since the violencefirst erupted on May 3, more than 180 people have been killed and some 50,000 have fled their homes in Manipur. More than half the state’s population of 3.2 million belongs to the mainly Hindu Meitei community, while the Kuki-Zo community, who make up about 40 percent, are predominantly Christian and live mostly in the hills. Protests reignited over the alleged kidnapping and killing of two students of the Meitei community who had gone missing in July after their bodies were found this week. The news went viral, reviving theethnic tension. The state’s chief minister, N Biren Singh, who is a leader of Prime Minister Narendra Modi’s Bharatiya Janata Party (BJP), denounced the alleged murders and promised maximum punishment for the culprits. Members of the students’ families and Meitei leaders have accused Kuki-Zo fighters of killing the duo and criticised authorities for failing to end the violence. A spokesperson for a Kuki-Zo civil society group said it did not have an immediate comment to offer over the latest killings. Leaders of the opposition Congress party have accused the Modi government offailing to controlthe violence in a state governed by his Hindu nationalist party."
"Nagorno-Karabakh up­dates: 70,500 refugees have crossed into Ar­me­nia",https://www.aljazeera.com/news/liveblog/2023/9/28/nagorno-karabakh-live-breakaway-republic-to-be-dissolved-separatists,"These were the up­dates on the events in Nagorno-Karabakh on Thurs­day, Sep­tem­ber 28, 2023.",
Iraq’s Nin­eveh buries its dead as fam­i­lies seek an­swers af­ter wed­ding fire,https://www.aljazeera.com/news/2023/9/28/iraqs-nineveh-buries-its-dead-as-families-seek-answers-after-wedding-fire,"Most of the wed­ding guests be­long to Nin­eveh’s Chris­t­ian mi­nor­i­ty, but the tragedy shook the whole com­mu­ni­ty.","Funerals have been taking place for thevictims of a firethat killed more than 100 people at a wedding reception in Iraq’s northern province of Nineveh. Hundreds of people gathered on Thursday at the Syriac Catholic Church of the Immaculate Conception in Nineveh’s Hamdaniya district to bid farewell to those killed on Tuesday night. Iraqi Prime Minister Mohammed Shia al-Sudani, who has ordered aninvestigation into the blaze, also visited Hamdaniya on Thursday to inspect the site of the fire and meet the families of the victims and survivors. Several of the dead were also buried on Wednesday afternoon in Hamdaniya, less than 24 hours after the fire. The crowd of mourners, many dressed in black, looked stunned as relatives and friends carried the coffins of the victims while other family members wailed. Some stood in silence next to photos placed on the graves of their loved ones. “Sadness has prevailed in the town. It’s as if there was a curfew imposed,” Faten Youssef, one of the survivors, said as she attended the funerals on Wednesday. “The town has transformed from happiness to grief and morning.” She said her family has promised to never attend weddings again. “My son told me that if he gets married, he will never have an event like this – just a church ceremony,” she said. More funerals are expected in the coming days as investigators continue to identify the victims, some of whom were burned beyond recognition. Most of those who attended the wedding belong to Nineveh’s Christian minority. But tragedy sent ripples of grief beyond Hamdaniya, a region of small towns with a mixture of Christians, Muslims and small minority religions in the Nineveh Plains outside the northern city of Mosul. There was no official word on the cause of the blaze, but video footage showed flames igniting from the ceiling of the reception hall as fireworks were lit up in the middle of the dance floor. A video clip showed panicked guests, estimated to be about 250, stampeding for the exits of the al-Haitham Royal Wedding Hall as flaming decorations and pieces of ceiling rained down on them.  The tragedy was the latest to hit Iraq’s Christian minority, which has dwindled to a fraction of its former size over the past decade in the face of deadly attacks. Father Rudi Saffar Khoury, a priest at the ill-fated wedding, told The Associated Press news agency: “It was a disaster in every sense of the word.” As the funerals continued on Thursday, survivors and family members of the victims raised questions about the safety of the hall as well as the government’s role in implementing building regulations. Ministry of Interior spokesman Saad Maan said the primary forensic report described a “lack of safety and security measures” at the venue. Security forces have arrested more than a dozen people linked to the operation of the hall, according to Abdullah al-Jabouri, head ofthe Nineveh Operations Command. Civil defence officials quoted by the Iraqi News Agency said the wedding hall’s exterior was covered with a highly flammable, low-cost type of “sandwich panel” cladding that is illegal in the country. The materials “collapse within minutes when a fire breaks out”, the Civil Defence Corp said. Experts said these cheaper sandwich panels don’t always meet safety standards and are especially dangerous on buildings without any breaks to slow or halt a potential blaze. Similar panels have been blamed in several previous deadly fires in Iraq. In July 2021, a blaze at a hospital in Nasiriyah that killed 60 to 92 people was determined to have been fuelled by sandwich panels."
"Pow­er­ful blast near Tashkent air­port kills one, in­jures 162",https://www.aljazeera.com/news/2023/9/28/powerful-blast-near-uzbekistans-tashkent-airport-kills-one-injures-162,A teenag­er dies as a win­dow frame falls on him fol­low­ing the ex­plo­sion at a ware­house near the cap­i­tal’s air­port.,"One person has been reported killed and 162 others wounded in a powerful explosion at a warehouse near Tashkent airport that sparked a fire and shattered windows in apartment buildings nearby. A teenager died after a window frame fell on him, Azerbaijan’s Ministry of Health said in a statement following Thursday’s explosion. The ministry added that 138 people were treated for injuries while 24 had been hospitalised. Flights were operating as normal at the international airport in the capital, the authorities said. In video and photographs on social media, flames soared into the night sky, with a huge cloud of smoke hanging above the warehouse, but the cause of the explosion was not immediately clear. A special laboratory had been set up at the scene to investigate the blast, the emergencies ministry said. “The situation is completely under control,” it added. A social media post from Uzbek outlet Daryo said 16 fire and rescue crews were sent to fight the fire at one of the warehouses in the city’s Sergeli district near the airport. The blast damaged the windows and interiors of several houses in the surrounding area while ambulances worked to evacuate those injured, the AFP news agency reported. Explosions continued to ring out in the hours after the blaze broke out as emergency crews tackled the fire. “I woke up at night. I thought it was an earthquake,” said Koutepov Moustafo, a 72-year-old retiree who lives nearby and whose house was affected. “Then I saw the fire. My son was injured in the leg.”"
