title,link,description,content
Pho­tos: Flash flood­ing in­un­dates New York City,https://www.aljazeera.com/gallery/2023/9/30/flash-flooding-inundates-new-york-city-paralysing-subway,"Tor­ren­tial down­pours trig­ger flood­ing, dis­rupt­ing sub­way ser­vice as au­thor­i­ties de­clare a state of emer­gency.",
ICC Crick­et World Cup 2023: Fix­tures and full match sched­ule,https://www.aljazeera.com/sports/2023/9/30/icc-cricket-world-cup-2023-fixtures-and-full-match-schedule,"Crick­et World Cup takes place in In­dia from Oc­to­ber 5 to No­vem­ber 19 – here are the fix­tures, kick­off times and venues.","The upcoming International Cricket Council (ICC) World Cup hosted by India will kick off on October 5, with the final on November 19. Thefirst stageof the tournament will be a round-robin format where all teams will play each other once, resulting in 45 matches. The top four teams at the end of the round-robin stage will qualify for the semifinals. The teams finishing first and fourth will play the first semifinal on November 15 in Mumbai, while the second and third teams will meet in the second semifinal on November 16 in Kolkata. Here are the details on the fixtures, kickoff timesand venuesfor the tournament: EnglandvsNew Zealand2pm (08:30 GMT) – Narendra Modi Stadium, Ahmedabad PakistanvsThe Netherlands2pm (08:30 GMT) – Rajiv Gandhi International Stadium, Hyderabad BangladeshvsAfghanistan10:30am (05:00 GMT) – HPCA Stadium, Dharamsala South AfricavsSri Lanka2pm (08:30 GMT) – Arun Jaitley Stadium, New Delhi IndiavsAustralia2pm (08:30 GMT) – M A Chidambaram Stadium, Chennai New ZealandvsThe Netherlands2pm (08:30 GMT) – Rajiv Gandhi International Stadium, Hyderabad EnglandvsBangladesh10:30am (05:00 GMT) – HPCA Stadium, Dharamsala PakistanvsSri Lanka2pm (08:30 GMT) – Rajiv Gandhi International Stadium, Hyderabad IndiavsAfghanistan2pm (08:30 GMT) – Arun Jaitley Stadium, New Delhi AustraliavsSouth Africa2pm (08:30 GMT) – BRSABV Ekana Cricket Stadium, Lucknow New ZealandvsBangladesh2pm (08:30 GMT) – M A Chidambaram Stadium, Chennai  IndiavsPakistan2pm (08:30 GMT) – Narendra Modi Stadium, Ahmedabad EnglandvsAfghanistan2pm (08:30 GMT) – Arun Jaitley Stadium, Delhi AustraliavsSri Lanka2pm (08:30 GMT) – BRSABV Ekana Cricket Stadium, Lucknow South AfricavsTheNetherlands2pm (08:30 GMT) – HPCA Stadium, Dharamsala New ZealandvsAfghanistan2pm (08:30 GMT) – M A Chidambaram Stadium, Chennai IndiavsBangladesh2pm (08:30 GMT) – Maharashtra Cricket Association Stadium, Pune AustraliavsPakistan2pm (08:30 GMT) – M Chinnaswamy Stadium, Bengaluru The NetherlandsvsSri Lanka10:30am (05:00 GMT) – BRSABV Ekana Cricket Stadium, Lucknow EnglandvsSouth Africa2pm (08:30 GMT) – Wankhede Stadium, Mumbai IndiavsNew Zealand2pm (08:30 GMT) – HPCA Stadium, Dharamsala PakistanvsAfghanistan2pm (08:30 GMT) – M A Chidambaram Stadium, Chennai South AfricavsBangladesh2pm (08:30 GMT) – Wankhede Stadium, Mumbai AustraliavsThe Netherlands2pm (08:30 GMT) –  Arun Jaitley Stadium, New Delhi EnglandvsSri Lanka2pm (08:30 GMT) – M Chinnaswamy Stadium, Bengaluru  PakistanvsSouth Africa2pm (08:30 GMT) – M A Chidambaram Stadium, Chennai AustraliavsNew Zealand10:30am (05:00 GMT) – HPCA Stadium, Dharamsala The NetherlandsvsBangladesh2pm (08:30 GMT) – Eden Gardens, Kolkata IndiavsEngland2pm (08:30 GMT) – BRSABV Ekana Cricket Stadium, Lucknow AfghanistanvsSri Lanka2pm (08:30 GMT) – Maharashtra Cricket Association Stadium, Pune PakistanvsBangladesh2pm (08:30 GMT) – Eden Gardens, Kolkata New ZealandvsSouth Africa2pm (08:30 GMT) – Maharashtra Cricket Association Stadium, Pune IndiavsSri Lanka2pm (08:30 GMT) – Wankhede Stadium, Mumbai The NetherlandsvsAfghanistan2pm (08:30 GMT) – BRSABV Ekana Cricket Stadium, Lucknow New ZealandvsPakistan10:30am (05:00 GMT) – M Chinnaswamy Stadium, Bengaluru EnglandvsAustralia2pm (08:30 GMT) –  Narendra Modi Stadium, Ahmedabad IndiavsSouth Africa2pm (08:30 GMT) – Eden Gardens, Kolkata BangladeshvsSri Lanka2pm (08:30 GMT) – Arun Jaitley Stadium, New Delhi AustraliavsAfghanistan2pm (08:30 GMT) – Wankhede Stadium, Mumbai  EnglandvsThe Netherlands2pm (08:30 GMT) – Maharashtra Cricket Association Stadium, Pune New ZealandvsSri Lanka2pm (08:30 GMT) – M Chinnaswamy Stadium, Bengaluru South AfricavsAfghanistan2pm (08:30 GMT) – Narendra Modi Stadium, Ahmedabad AustraliavsBangladesh10:30am (05:00 GMT) – Maharashtra Cricket Association Stadium, Pune EnglandvsPakistan2pm (08:30 GMT) – Eden Gardens, Kolkata IndiavsThe Netherlands2pm (08:30 GMT) – M Chinnaswamy Stadium, Bengaluru Semifinal 1:First place vs fourth place, 2pm (08:30 GMT) – Wankhede Stadium, Mumbai Semifinal 2:Second place vs third place, 2pm (08:30 GMT) – Eden Gardens, Kolkata Final:Winner of Semifinal 1 vs winner of Semifinal 2, 2pm (8:30 GMT) – Narendra Modi Stadium, Ahmedabad "
Tot­ten­ham Hot­spur vs Liv­er­pool 2-1: Pre­mier League – as it hap­pened,https://www.aljazeera.com/sports/liveblog/2023/9/30/live-tottenham-hotspur-vs-liverpool-premier-league-build-up,"All the up­dates as Spurs beat Liv­er­pool in a live­ly Pre­mier League clash at the Tot­ten­ham Hot­spur sta­di­um, north Lon­don.",
Vu­cic ‘wants war’: Koso­vo PM ac­cus­es Bel­grade of in­cit­ing vi­o­lence,https://www.aljazeera.com/news/2023/9/30/vucic-wants-war-kosovo-pm-accuses-belgrade-of-inciting-violence,Koso­vo leader Al­bin Kur­ti al­leges Ser­bian pres­i­dent aims to in­sti­gate a con­flict with Koso­vo; Vu­cic de­nies ac­cu­sa­tion.,"Kosovo’s Prime Minister Albin Kurti says Serbian President Aleksandar Vucic planned and orderedan attack in northern Kosovo“to destabilise” the country with the goal of starting a war. About 30 heavily armed Serbs stormed the village of Banjska last Sunday, fought Kosovo police in a gun battle, and barricaded themselves into a Serbian Orthodox monastery. A Kosovo policeman and three Serb attackers were killed. Hours later, police retook the monastery where they found a large cache of weapons and ammunition. Six wounded members of the armed group were hospitalised in southern Serbia, according to Interior Minister Xhelal Svecla, while other attackers fled. Kurti told Al Jazeera that Serb “paramilitary formations” in Banjska had equipment manufactured in Serbia that cannot be found on the open market. While information is still being gathered by prosecutors and Kosovo police, “what we know is that we’ve confiscated five million euros [$5.3m] worth of ammunition and weapons and it was all manufactured in factories in Serbia,” Kurti alleged. “Hand grenades, machine guns, everything that we confiscated was produced in Serbia and cannot be found on the market. It’s obvious the army of Serbia gave this to the paramilitary formations.” Kurti said the ultimate goal of Sunday’s attack was for Serbia to stage a scenario and raise tensions. “They wanted our police to enter the Banjska monastery so they could then share photos worldwide [showing] bullets on the monastery’s walls. That didn’t happen because our police are very strong and very professional and [the attackers] escaped.” “They only wanted the start of a war to be on Sunday, September 24. [It’s well known] howthe war started in Sarajevo. On March 1, 1992, during a wedding, an Orthodox Serb priest was injured. We were very careful that something similar doesn’t happen. But I think they wanted to repeat the scenarios from the beginning of the war [in former republics of Yugoslavia].”  Kurti said Milan Radoicic, a top Kosovo Serb politician who admitted on Friday that he planned the attack, “received logistical, military equipment and preparation from Belgrade, and also received political orders from President Vucic”, noting their close ties. Radoicic – vice president of the “Serb List”, a Belgrade-supported Serb political party in Kosovo – resigned from his position on Friday and called the attack a “defence” operation against Kosovo authorities. But he has denied any involvement or support by the Serbian government. Dan Ilazi, head of research at the Kosovar Centre for Security Studies, told Al Jazeera that German and US officials also acknowledged the equipment involved would be difficult to acquire without high-level connections. “For instance, one of the grenade launchers they used can only be purchased by the permission of the government in Serbia. Plus, some of the individuals involved in this attack, according to Kosovo police, are part of the security establishment in Serbia,” Ilazi said, adding that Radoicic’s “connections to the Serbian government are very transparent”. “The extent to which the Serbian president himself knew about this attack is debatable … The responsibility over this attack, the evidence presented so far, clearly seems to show participation of Serbian security institutions. “My personal suspicion is that this perhaps is also instigated, or supported or encouraged by Russia, who maintains a strong presence in Serbian security institutions,” Ilazi said.  Vucic and his office did not respond to Al Jazeera about the allegations, but he has denied any government involvement in Sunday’s attack. On Thursday, hetoldthe Reuters news agency that Serbia will investigate the origin of the seized weapons including a cache of assault rifles, anti-tank rocket launchers, hand grenades, land mines and drones. “Why this would be beneficial for Belgrade? What would be the idea? To destroy our position we have been building for a year? To destroy this in a day? … Serbia does not want war,” Vucic said. He said suspects will be investigated and Radoicic would be “summoned by the prosecutor”. In turn, Vucic accused Kurti of wanting to expel Serbs from Kosovo. Kurti’s refusal to form an Association of Serb Municipalities, as part of the 2013 agreement between Belgrade and Pristina that would allocate Kosovo Serbs more autonomy, is what fueled tensions leading to violence in Banjska, he said. Vucic told Serbian TV he has year-old information that Serbs in Kosovo have been preparing for resistance, noting the barricades Serb residents set up more than a year ago. “The situation is boiling … Kurti did this, he united Serbs,” said Vucic. Some 50,000 Serbs who live in north Kosovo do not recognise Pristina institutions and view Belgrade as their capital. Clashes have repeatedly occurred with Kosovo police andNATO-led peacekeepers known as KFOR. But Sunday’s violence was the worst in years. Kurti questioned what a heavily armed Serb paramilitary group was doing in a 14th-century monastery in Banjska. “Who are they defending there? They came to attack… [Vucic] loves war, he wishes for war and he wants war because he wants a Republika Srpska in Kosovo,” Kurti told Al Jazeera, referring to the Serb-led entity in Bosnia and Herzegovina, formed during the Dayton peace agreement in 1995, which formally ended the war but is thesource of much turmoil today. “[Republika Srpska was formed] because there was a war and a genocide in Bosnia. And now he wants a war and one more genocide in Kosovo so he can get a Republika Srpska [in Kosovo], but he won’t,” Kurti added.  Meanwhile on Friday, White House National Security Council spokesman John Kirby told reporters the United States iscalling on Serbia to withdraw its forces from the border, after it detected an “unprecedented” Serbian military build-up – “a very destabilising development”. In astatementon Friday, Secretary of State Antony Blinken said he spoke with Vucic to de-escalate tensions. He “welcomed KFOR’s increased presence and the North Atlantic Council’s decision to authorise additional forces”. To avoid such attacks from happening again, Kurti told Al Jazeera two things are urgently needed – security for Kosovo and sanctions for Serbia. “All the time they are running some military drills by our border … I think this is very dangerous. They will think you are either afraid or weak. That’s why the international community – the European community, NATO, the US and the UK – must show and prove to Belgrade that a return to the 1990s will not be allowed.”"
Is­rael army kills Pales­tin­ian ac­cused of throw­ing Molo­tov cock­tail,https://www.aljazeera.com/news/2023/9/30/israeli-army-kill-young-palestinian-accused-of-throwing-explosives,"Is­raeli au­thor­i­ties are with­hold­ing the body, prompt­ing Ra­mal­lah res­i­dents to hold a gen­er­al strike to pay trib­ute.","Israeli soldiers have shot and killed at least one Palestinian man in the West Bank in the latest violence in the occupied territories. Muhammad Rumaneh from the Amari refugee camp in the occupied West Bank city of Ramallah was killed late on Friday, his death prompting a general strike there on Saturday. The Israeli army said Rumaneh and another man threw Molotov cocktails at an army post near Ramallah. The condition of the other Palestinian was unclear. “Soldiers conducting routine activity at the scene identified the suspects and responded with live fire. Two assailants were neutralised and transferred to receive medical treatment,” the army said. Israeli soldiers opened fire at the pair’s car, according to Palestinian news agency Wafa. The Palestine Red Crescent said the army did not allow its ambulances to come to the aid of the two after they were shot, and Rumaneh later died of his wounds, reported Wafa. Hamas said Rumaneh was a member.  Israeli authorities are withholding his body. Unable, therefore, to hold a funeral for the young man, residents of Ramallah called for a general strike to pay tribute to him. Shops and businesses were closed and students stayed home, Wafa reported. Student groups at Birzeit University also called off Sunday classes. Israeli officials have suggested in the past that holding onto the bodies of Palestinians slain in security incidents can deter attacks and prevent the exaltation of assailants at funerals that often draw giant crowds. Violence in the West Bank has intensified in the last year as Israel has stepped up its near-nightly raids. The number of settler assaults on Palestinian villages has also surged. In the past week alone, a Palestinian teenager wasshot in Jenin,while six other Palestinians were killed duringtwo separate raidsin the illegally occupied territory. The United Nations has said 2023 is the deadliest year for Palestinians since it started counting fatalities in 2006. More than 200 Palestinians have been killed by Israeli forces since the start of the year, according to the health ministry. Palestinian attacks against Israelis have killed at least 30 people since the start of 2023."
Op­po­si­tion pro­ject­ed to win Mal­dives’s high stakes run-off: Me­dia,https://www.aljazeera.com/news/liveblog/2023/9/30/maldives-run-off-live-high-turnout-in-knife-edge-presidential-election,"In­cum­bent leader con­cedes de­feat, con­grat­u­lates Mo­hamed Muiz­zu on vic­to­ry in poll watched close­ly by Chi­na and  In­dia.",
Slo­vaks vote be­tween pro-Russ­ian ex-PM and pro-West­ern lib­er­als,https://www.aljazeera.com/news/2023/9/30/slovaks-vote-between-pro-russian-ex-pm-and-pro-western-liberals,Vot­ing be­gins in a close­ly con­test­ed elec­tion with sup­port for Ukraine’s de­fence against Rus­sia’s in­va­sion a key is­sue.,"Slovaks are voting in a closely contested parliamentary election between left-wing former Prime Minister Robert Fico, who has pledged to end military aid for neighbouring Ukraine, and pro-Western liberals. Final opinion polls showed the two parties in a dead heat, with the winner expected to get the first chance to try to form a government to replace the caretaker administration running the country since May. A government led by Fico would mean Slovakia, a country of 5.5 million, joining Hungary as European Union countries challenging the bloc’s consensus support for Ukraine, just as the EU looks to shore up solidarity in opposing Russia’s invasion. It would also add to a bloc of eastern former communist states with governments publicly hostile to liberalism. A Progresivne Slovensko (Progressive Slovakia, PS) government would stay the course on foreign policy, keeping Slovakia’s strong backing for Ukraine and putting the country in a pro-integration and liberal camp in the EU on issues such as majority voting to make the bloc more flexible, green policies and LGBTQ rights. Neither Fico’s SMER-SSD (Direction-Slovak Social Democracy) nor the PS, led by European Parliament Vice President Michal Simecka, are expected to win a majority, meaning the future government is likely to depend on results for half a dozen smaller parties, from libertarians to far-right extremists. The moderate-left Hlas (Voice) of Peter Pellegrini, an ex-SMER-SSD member and prime minister from 2018-20, is seen coming third and may have the final say. He has kept his options open but said this week his party was closer to Fico. Fico has ridden on dissatisfaction with a bickering centre-right coalition whose government collapsed last year, triggering this election a half-year early. Fico’s pro-Russian views follow moods in Slovak society, traditionally relatively warm on Russia. Pro-Russian narratives and disinformation on social networks have amplified the sentiment. Fico has pledged to end military supplies to Ukraine and to strive for peace talks. This rhetoric echoes that of Hungary’s leader, Viktor Orban, but is rejected by Ukraine and its allies, who say this would only encourage Russia. He has also criticised sanctions on Russia and defended national veto powers in the EU. But Fico was also a pragmatic leader in the past, which foreign diplomats and analysts say could tame his foreign policy turn. Observers also say Slovakia – with the eurozone’s biggest budget deficit of nearly 7 percent of gross domestic product this year – is in need of EU modernisation and recovery funds. Any government would, therefore, think twice before going into conflict with Brussels over issues such as the rule of law. Polling stations opened at 7am (05:00 GMT) on Saturday and voting ends at 10pm (20:00 GMT). Exit polls will be released after polls close, and results will become available within hours."
Rus­sia-Ukraine war up­dates: Evac­u­a­tions or­dered af­ter Russ­ian at­tacks,https://www.aljazeera.com/news/liveblog/2023/9/30/russia-ukraine-live-news-evacuations-ordered-after-russian-strikes,All the up­dates from Sep­tem­ber 30 as they hap­pened.,
"Fate of In­dia ties, democ­ra­cy in bal­ance as Mal­dives votes in run-off",https://www.aljazeera.com/news/2023/9/30/fate-of-india-ties-democracy-hang-in-balance-as-maldives-votes-in-runoff,Vot­ers in the Mal­dives choose their next pres­i­dent in a run-off elec­tion close­ly watched by Chi­na and In­dia.,"Voters in the Maldives are casting their ballots in a presidential run-off that could determine the fate of the Indian Ocean archipelago’s nascent democracy as well asits ties with China and India. The election on Saturday pits President Ibrahim Mohamed Solih, who has championed an India-first policy, against the mayor of the capital, Mohamed Muizzu, whose opposition coalition sought closer ties with China and oversaw a wide-ranging crackdown on dissent while in power from 2013-18. Muizzu emerged as thesurprise frontrunnerduring the first round of voting on September 8, taking some 46 percent of the ballots cast. Solih – hurt by low voter turnout and a split within his Maldivian Democratic Party (MDP) – won 39 percent. But with the incumbent leader ramping up his campaign – including with pledges of handouts and warnings of a return to authoritarianism should his opponent win – the run-off looks too close to call, according to observers. Polling opened at 8am local time (03:00 GMT) and will close at 5pm (12:00 GMT).  Vote counting begins immediately afterwards, and the results will likely be known within hours. Some 282,804 people in the country of 500,000 people are eligible to vote.  Here’s what you need to know about the Maldives’s high-stakes election. The run-off has significant implications for the Maldives’ foreign policy, as the outcome could be key in deciding China and India’s battle for influence in the strategically located archipelago. Solih, who won the last election in 2018 amid widespread anger over corruption and human rights abuses under his predecessor, has brought the Maldives closer to India, obtaining more than $1bn in loans for housing and transport projects in the capital, Male. The Maldives owes a similar amount to China. Under Solih’s predecessor, Abdulla Yameen, Beijing funded a first-of-its-kind bridge connecting Male to its neighbouring islands, as well as upgrades to the Maldives’s main international airport. The infrastructure projects have driven the Maldives’ debt to 113 percent of the country’s GDP at the end of 2022, with India and China estimated to hold 26 percent of GDP each. N Sathiya Moorthy, a political commentator based in the Indian city of Chennai, said for both Beijing and New Delhi, Saturday’s election is “about the predictability of their Maldivian relations under the next presidency”. Solih is by now predictable for both, he said, but Muizzu – who is contesting the election after Yameen was jailed on a corruption conviction last year – spells uncertainty. This is because Muizzu’s Progressive Party of Maldives (PPM)-led coalition has launched a vitriolic “India Out” campaign seeking to reduce what it calls New Delhi’s outsized influence in the country’s affairs. “India has become the unnamed issue in this second round of polling with anti-India social media posts doing the rounds much more than in the first,” Moorthy said. A change in government will not only test the country’s foreign policy, but also its fledgling democracy. Muizzu’s opponents say the mayor – who was a cabinet member in Yameen’s government – could return the country to the authoritarianism seen under the former president. While in office, Yameen presided over a wide-ranging crackdown on dissent that included the jailing of nearly all opposition leaders, the prosecution of journalists anda huge corruption scandal, in which tens of millions of dollars were stolen from public coffers and used to bribe judges, legislators and members of watchdog institutions. He also turned a blind eye to the growing presence of groups linked to al-Qaeda and ISIL (ISIS), even afterthe killing of a young journalistand a blogger. “The Maldivian experiment with democratic politics is still very precarious,” said Azim Zahir, a lecturer and research fellow in international relations and politics at the University of Western Australia in Perth. “This very experiment was under serious threat when PPM was in power. The fact that Muizzu was a cabinet minister of that government makes me really nervous for the future of democracy should he win the election.” Amid the fears, Muizzu has repeatedly pledged not to go after his political opponents. “I do not support brutality,” the 45-year-old mayor told the Dhauru newspaper last week. “I will not take action against my opponents for disagreeing with me … Everyone will have the opportunity [to carry out political activities].”  Solih, meanwhile, has dismissed Muizzu’s assurances. The incumbent has portrayed Saturday’s vote as a contest between democracy and autocracy. “This election is a choice between peace and stability in the Maldives, or brutality, fear and chaos,” the 61-year-old president told supporters on the eve of the run-off. “If you do not vote [for me], the whole of Maldives may have to mourn and shed tears.” With much at stake, the president has sought to win the backing of third, fourth and fifth placed candidates in the first round, but to no avail. The politician who came in third in the first round of voting was Ilyas Labeeb, who won seven percent of the ballots cast. Labeeb was the candidate of the Democrats, a party founded by Parliament Speaker and former President Mohamed Nasheed, who fell out with Solih after losing abitterly contested presidential primaryearlier this year. Nasheed and the Democrats accuse Solih of failing to fulfil campaign pledges he made in 2018 to ensure justice for the Maldives’s biggest corruption scandal as well as the al-Qaeda-linked killings. They also accuse his government of putting in place a vast system of patronage, using state-owned enterprises to buy out the media and hand out thousands of jobs to ensure political loyalty. The government denies the claims. Without the backing of the Democrats, Solih comes to the second round with a “significant disadvantage”, said Ahmed Shaheed, a former Maldives foreign minister and professor of international human rights law at the University of Essex in the United Kingdom. “It is quite striking that [Solih] has not managed to put together a firm coalition. And without an open endorsement from [Nasheed], it is unlikely the Democrats will vote for Solih,” Shaheed said. “It’s going to be a very tight contest,” he added. “I don’t think anyone is in a position to comfortably declare that the election is theirs.”"
"Man killed, one hos­pi­talised af­ter whale hits boat off Aus­tralia",https://www.aljazeera.com/news/2023/9/30/man-killed-one-hospitalised-after-whale-flips-boat-off-australia,Po­lice say whale breach­ing may have caused boat to flip and throw two oc­cu­pants into the wa­ter off Syd­ney.,"One man died and another was hospitalised in Australia after a whale hit and flipped their small boat during a fishing trip, authorities said. The two men were thrown from the boat when it was hit at about 6am local time on Saturday (20:00 GMT on Friday) in the waters off La Perouse, about 14km (nine miles) southeast of Sydney. People on a second boat raised the alarm after spotting a 4.8-metre vessel unoccupied in the water, police said. The 53-year-old skipper was pulled from the water nearby, treated by paramedics and taken to hospital, where he was in a stable condition, according to authorities. A second man, aged 61, was unconscious and died at the scene. The boat “was likely to have struck or been impacted by a whale breaching, causing the boat to tilt, ejecting both men”, police said in a statement. Water Police Acting Superintendent Siobhan Munro described the collision as a “tragic accident” and told how the skipper of the boat had tried to hold his companion “as close as he could” in an effort to save him. According to Australia’s ABC national broadcaster, Munro said the men could have been in the water for 45 minutes before they were rescued.  Though Australia has an extensive coastline and its waters host 10 large and 20 smaller species of whales,human deaths caused by whales are rare. Humpback and southern right whales travel north to warmer breeding grounds during Australia’s winter months, returning southwards between September and November. “Right now there are lots of whales out there and there are lots of examples of whales breaching next to boats,” Munro said.  New South Wales Maritime executive director Mark Hutchings said that people on the water needed tostay 100 metres away from an adult whale, and 300 metres if the whale is accompanying a calf. “Whales aren’t there to harm anyone, but those interactions can happen,” Hutchings told the ABC. The accident comes less than two weeks after a four-metre humpback whale was struck in the head by a boat propeller off the coast of Western Australia. In June, eight Danish people were rescued when their sailboat capsized in the Pacific Ocean after a collision with one or two whales. "
What is Or­ange Shirt Day and how is it com­mem­o­rat­ed in Cana­da?,https://www.aljazeera.com/news/2023/9/30/what-is-orange-shirt-day-and-how-is-it-commemorated-in-canada,Or­ange Shirt Day aims to ho­n­our In­dige­nous chil­dren who were forced to at­tend res­i­den­tial schools rife with abuse.,"Warning: The story below contains details of residential schools that may be upsetting. Canada’s Indian Residential School Survivors and Family Crisis Line is available 24 hours a day at 1-866-925-4419. On Saturday, Canada marks the annualNational Day for Truth and Reconciliationto honour the Indigenous children who were forced to attend so-called residential schools and recognise the system’s lasting effects on Indigenous communities countrywide. The event was established as a federal holiday in 2021. Held each year on September 30, it coincides with an Indigenous-led initiative known as Orange Shirt Day. Both aim to commemorate the more than 150,000 First Nations, Inuit and Metis children who were forced to attend institutions of forced assimilation between the late 1800s and 1990s. Run by churches, but funded by the Canadian government, residential schools were rife with physical, mental and sexual abuse, neglect and otherforms of violence. They created a cycle of intergenerational trauma for Indigenous people across the country. Here’s all you need to know about Orange Shirt Day:  Orange Shirt Day began a decade ago as a call by Indigenous people to honour residential school survivors, their families and their communities, as well as all the children who did not come home from the institutions. The founders of Orange Shirt Day, who later formed the Orange Shirt Society non-profit, first commemorated the day in 2013 in Williams Lake, British Columbia. The date — September 30 — was chosen because that was around the time each year that Indigenous children were separated from their families and sent to the residential schools. The name refers to the orange shirt that Phyllis Webstad, the founder of Orange Shirt Day and a member of Stswecem’c Xgat’tem First Nation, received from her grandmother before she was sent to residential school. When she arrived at St Joseph’s Mission Residential School at age six, “They stripped me, and took away my clothes, including the orange shirt! I never wore it again. I didn’t understand why they wouldn’t give it back to me, it was mine!” Webstadwriteson the Orange Shirt Society’s website. “The color orange has always reminded me of that and how my feelings didn’t matter, how no one cared and how I felt like I was worth nothing. All of us little children were crying and no one cared.” Thousands of people commemorate Orange Shirt Day each year by wearing orange. The day has drawn greater attention amid recent discoveries of unmarked graves on former residential school sites, beginning with theuncovering of the remainsof more than 200 Indigenous children in Kamloops, British Columbia, in May 2021. The graves spurred calls for accountability from the government and churches that ran the institutions, particularly the Roman Catholic Church. In July of last year, Pope Francisapologisedfor the “evil” of residential schools. Marches will take place across Canada on Saturday to commemorate Orange Shirt Day and the National Day for Truth and Reconciliation. The latter was created in response to a series of “calls to action”, released by Canada’s Truth and Reconciliation Commission. The commission — charged with conducting a federal inquiry into the residential school system — concluded in 2015 that the institutions perpetrated “cultural genocide” against Indigenous peoples. In its 94 “calls to action”, the commission advocated for a statutory holiday to ensure “public commemoration” of that violent history and its legacy. In a video shared online in 2016, Webstad said Orange Shirt Day is “a day for survivors to tell their stories and for us to listen with open hearts”. “Every child matters, even if you’re an adult,” she said."
US con­cerned by large Ser­bian mil­i­tary mo­bil­i­sa­tion near Koso­vo,https://www.aljazeera.com/news/2023/9/30/us-concerned-by-large-serbian-military-mobilisation-near-kosovo,Unit­ed States urges Bel­grade to stand down af­ter de­ploy­ment of Ser­bian tanks and ar­tillery near Koso­vo bor­der.,"The United States has urged Belgrade to pull its forces back from the border with Kosovo after detecting what it called an “unprecedented” Serbian military build-up. Serbia has deployed sophisticated tanks and artillery near the frontier with Kosovo afterdeadly clashes erupted at a monasteryin northern Kosovo last weekend, the White House warned on Friday. The violence – in which a Kosovar police officer and three Serb gunmen were killed – marked one of thegravest escalations in tension for yearsbetween Serbia and the former breakaway province that is now Kosovo. “We are monitoring a large Serbian military deployment along the border with Kosovo,” White House National Security Council spokesman John Kirby told reporters. “That includes an unprecedented staging of advanced Serbian artillery, tanks, mechanised infantry units. We believe that this is a very destabilising development,” he said. “We are calling on Serbia to withdraw those forces from the border,” he added.  The build-up took place over the past week though its purpose was not yet clear, Kirby said. US Secretary of State Antony Blinken telephoned Serbian President Aleksandar Vucic earlier on Friday to urge “immediate de-escalation and a return to dialogue”, Kirby added. Vucic has not directly denied there had been a recent build-up but rejected claims that his country’s forces were on high alert. “I have denied untruths where they talk about the highest level of combat readiness of our forces because I simply did not sign that and it is not accurate,” Vucic told reporters on Friday. “We don’t even have half the troops we had two or three months ago.” Serbia said Wednesday that the defence minister and head of the armed forces had gone to visit a “deployment zone” but gave no further details. US National Security Adviser Jake Sullivan also spoke with Kosovo Prime Minister Albin Kurti and “expressed concern about Serbian military mobilisations”, according to a statement following the call. Kurti said later on social media that he had “requested increased assistance against Serbia’s warfare plans” from the US.  The two also “discussed the EU-facilitated dialogue between Kosovo and Serbia, which Mr Sullivan underscored was the only long-term solution to ensuring stability throughout Kosovo”, according to a readout of the phone call. The military build-up follows clashes last weekend that began when heavily armed Serb gunmen ambushed a patrol a few miles from the Serbian border, killing a Kosovar police officer.  Several dozen assailants then barricaded themselves at an Orthodox monastery, sparking an hour-long firefight in which three gunmen were killed and three were arrested. Kosovo’s government accused Belgrade of backing the armed operation, while a member of a key Kosovo Serb political party admitted to leading the gunmen, his lawyer said Friday. Kirby said the attack had a “very high level of sophistication”, involving around 20 vehicles, “military-grade” weapons, equipment and training. “It’s worrisome. It doesn’t look like just a bunch of guys who got together to do this,” he said. The NATO peacekeeping force in Kosovo known as KFORwill be “increasing its presence” following the attack, Kirby added.  NATO chief Jens Stoltenberg confirmed that the alliance was ready to boost the KFOR force to deal with the situation. Kosovo broke away from Serbia in a bloody war in 1998-99and declared independence in 2008 – a status Belgrade and Moscow have refused to recognise. Relations have long been strained between Kosovo’s ethnic Albanian majority and Serb minority and tensions have escalated sharply in recent months in northern Kosovo. "
